Comunidad Autónoma,Municipio_ZBE,Distintivo_vehículo,Tipo_vehículo,Peso_vehículo,Perfil_vehículo,Acceso_ZBE,Días_acceso,Horario_acceso,Comentario/Observación,URL_ordenanza,Vigencia_ordenanza
Castilla y León,Salamanca,0,autobus,3500_a_7500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,3500_a_7500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,3500_a_7500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,3500_a_7500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,3500_a_7500,transporte-publico,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,3500_a_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,particular,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,transporte-publico,LIBRE,,,,,
Castilla y León,Salamanca,0,autobus,mas_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,particular,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,obras,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,hasta_3500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,particular,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,obras,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,3500_a_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,particular,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,obras,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,0,camion,mas_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,particular,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,residente,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,invitado-residente,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,movilidad-reducida,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,paciente-medico,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,vtc,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,taxi,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,obras,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,transporte-funerario,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,transporte-publico,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,hasta_3500,vehiculo-historico,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,particular,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,residente,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,invitado-residente,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,movilidad-reducida,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,paciente-medico,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,vtc,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,taxi,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,obras,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,transporte-funerario,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,transporte-publico,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,3500_a_7500,vehiculo-historico,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,particular,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,residente,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,invitado-residente,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,movilidad-reducida,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,paciente-medico,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,vtc,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,taxi,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,obras,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,transporte-funerario,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,transporte-publico,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,furgoneta,mas_7500,vehiculo-historico,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,residente,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,invitado-residente,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,movilidad-reducida,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,paciente-medico,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,vehiculo-historico,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,obras,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,particular,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,0,moto,hasta_3500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,particular,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,residente,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,invitado-residente,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,movilidad-reducida,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,paciente-medico,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,taxi,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,transporte-funerario,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,vehiculo-historico,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,obras,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,vtc,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,0,turismo,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,particular,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,transporte-publico,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,hasta_3500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,particular,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,menor-escolar,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,empresa,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,autonomo,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,mudanza,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,autoescuela,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,transporte-publico,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,3500_a_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,particular,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,menor-escolar,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,empresa,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,autonomo,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,mudanza,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,autoescuela,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,transporte-publico,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,autobus,mas_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,particular,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,obras,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,hasta_3500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,particular,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,carga-descarga,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,empresa,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,autonomo,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,obras,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,mudanza,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,autoescuela,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,3500_a_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,particular,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,carga-descarga,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,empresa,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,autonomo,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,obras,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,mudanza,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,autoescuela,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,camion,mas_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,particular,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,residente,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,invitado-residente,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,movilidad-reducida,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,paciente-medico,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,vtc,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,taxi,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,obras,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,transporte-funerario,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,transporte-publico,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,hasta_3500,vehiculo-historico,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,particular,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,residente,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,invitado-residente,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,movilidad-reducida,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,paciente-medico,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,vtc,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,taxi,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,obras,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,mudanza,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,transporte-funerario,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,transporte-publico,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,3500_a_7500,vehiculo-historico,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,particular,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,residente,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,invitado-residente,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,movilidad-reducida,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,paciente-medico,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,menor-escolar,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,vtc,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,taxi,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,carga-descarga,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,empresa,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,autonomo,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,obras,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,mudanza,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,autoescuela,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,transporte-sanitario,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,transporte-funerario,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,especiales-emergencia,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,transporte-publico,CONDICIONADO,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,furgoneta,mas_7500,vehiculo-historico,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,residente,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,garaje-propio,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,invitado-residente,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,movilidad-reducida,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,paciente-medico,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,menor-escolar,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,carga-descarga,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,autonomo,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,autoescuela,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,servicio-municipal,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,vehiculo-historico,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,obras,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,empresa,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,particular,LIBRE,,,,,
Castilla y León,Salamanca,B,moto,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
